DBN,DISTRICT,SCHOOL,PRINCIPAL,PROGRESS REPORT TYPE,SCHOOL LEVEL*,PEER INDEX*,2009-2010 OVERALL GRADE,2009-2010 OVERALL SCORE,2009-2010 ENVIRONMENT CATEGORY SCORE,2009-2010 ENVIRONMENT GRADE,2009-2010 PERFORMANCE CATEGORY SCORE,2009-2010 PERFORMANCE GRADE,2009-2010 PROGRESS CATEGORY SCORE,2009-2010 PROGRESS GRADE,2009-2010 ADDITIONAL CREDIT,2008-09 PROGRESS REPORT GRADE
11X144,11,J.H.S. 144 Michelangelo,Katina Lotakis,EMS,Middle,2.59,C,39.2,6.4,B,5.8,D,25.7,B,1.3,A
11X153,11,P.S. 153 Hellen Keller,Veronica Goka,EMS,Elementary,47.99,B,47.5,8.7,A,9.5,C,27.8,B,1.5,A
11X160,11,P.S. 160 Walt Disney,Lori Baker,EMS,Elementary,52.11,C,38.4,6.3,B,4.6,D,27,B,0.5,A
11X175,11,P.S. 175 City Island,Amy Lipson,EMS,K-8,21.08,C,38.8,6.6,B,8.1,C,21.1,C,3,A
11X178,11,P.S. 178 - Dr. Selman Waksman,Evelyn Fulton,EMS,Elementary,52.06,C,40.5,5.3,C,2.7,D,28.2,B,4.3,A
11X180,11,M.S. 180 Dr. Daniel Hale Williams,Frank Uzzo,EMS,Middle,2.72,B,48.5,8.7,B,9.5,C,28,B,2.3,A
11X181,11,I.S. 181 Pablo Casals,Christopher Warnock,EMS,Middle,2.76,B,59.5,8.1,B,11.6,B,37.3,A,2.5,A
11X189,11,Cornerstone Academy for Social Action,Malissa Mootoo,EMS,Elementary,58.85,F,7.6,3.3,D,0,F,4.3,F,0,C
11X194,11,PS/MS 194,Elmer Myers,EMS,K-8,51.42,B,42,8.1,B,7.5,C,25.4,B,1,A
11X249,11,Bronx Health Sciences High School,Miriam Rivas,HS,High School,2.58,A,93.3,11.8,A,20.5,A,56.5,A,4.5,A
11X253,11,Bronx High School for Writing and Communication Arts,Steven Chernigoff,HS,High School,2.26,C,56.4,8.1,C,13.2,C,30.6,C,4.5,B
11X265,11,Bronx Lab School,Christophe Lagares,HS,High School,2.49,B,63.5,8.3,C,18.5,A,36.7,B,0,A
11X270,11,Academy for Scholarship and Entrepreneurship: A College Board School,Zenobia White,HS,High School,2.33,C,55.2,7.2,C,15.4,B,32.6,C,0,B
11X270,11,Academy for Scholarship and Entrepreneurship: A College Board School,Zenobia White,EMS,Middle,2.73,C,11.7,4.9,C,2.5,F,2.8,F,1.5,A
11X272,11,Globe School for Environmental Research,Matthew Angell,EMS,Middle,2.66,D,14.6,3.9,D,3.3,F,7.4,F,0,B
11X275,11,High School of Computers and Technology,Bruce Abramowitz,HS,High School,2.35,A,87.5,8.3,C,25,A,42.2,A,12,A
11X287,11,The Forward School,Adrienne Phifer,EMS,Middle,2.45,B,46.5,7.4,B,5.7,D,31.9,B,1.5,A
11X288,11,Collegiate Institute for Math and Science,Estelle Hans,HS,High School,2.81,A,74.3,10.6,A,17.2,B,40.5,B,6,A
11X289,11,The Young Scholars Academy of The Bronx,Jeanette Vargas,EMS,Middle,2.62,C,34.5,2.9,D,6.4,D,23.7,C,1.5,B
11X290,11,Bronx Academy of Health Careers,Marvia Lindsay,HS,High School,2.11,A,85.3,10.8,A,16,B,49.5,A,9,A
11X299,11,Astor Collegiate Academy,Rose C. Lobianco,HS,High School,2.17,B,67.1,10.8,A,18.5,A,36.3,B,1.5,A
11X322,11,Aspire Preparatory Middle School,Steven Cobb,EMS,Middle,2.8,C,32.6,3.3,D,6,D,21.8,C,1.5,B
11X326,11,Bronx Green Middle School,Emily Becker,EMS,Middle,2.64,C,31.9,3.5,D,4.2,D,23.2,C,1,D
11X370,11,School of Diplomacy,John Scalice,EMS,Middle,2.55,C,10.1,0,F,4.1,D,6,F,0,A
11X415,11,Christopher Columbus High School,Lisa Fuentes,HS,High School,1.62,D,41.8,9.1,B,9,F,23.7,F,0,D
11X417,11,C Columbus Hs YABC,Ruth Colton,YABC,YABC,,B,65.1,13.3,A,14.8,B,32.5,B,4.5,
11X418,11,Bronx High School for the Visual Arts,George York,HS,High School,2.31,B,59.7,10.3,B,17.1,B,30.8,C,1.5,B
11X455,11,Harry S Truman High School,Sana Nasser,HS,High School,1.71,B,69.5,9.5,B,19.3,A,36.2,B,4.5,B
11X456,11,Learning To Work YABC At Truman High School,David Martin,YABC,YABC,,A,81.1,8.6,B,24.9,A,41.6,A,6,
11X462,11,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),Jamaal Bowman,EMS,Middle,2.68,,,,,,,,,,
11X468,11,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,Anthony Rivera,EMS,Middle,2.68,,,,,,,,,,
11X513,11,New World High School,Fausto Salazar,HS,High School,2.19,A,85.6,10.7,A,23.1,A,45.8,A,6,A
11X514,11,The Bronxwood Preparatory Academy,Janet Gallardo,HS,High School,1.93,B,60.1,11.8,A,17.6,A,30.7,C,0,B
11X541,11,Global Enterprise High School,Michelle W. Joseph,HS,High School,2,C,51.8,9.6,B,10.3,D,31.9,C,0,C
11X542,11,Pelham Preparatory Academy,Jane Aronoff,HS,High School,2.63,A,70.8,9.4,B,19.4,A,36,B,6,A
11X544,11,High School for Contemporary Arts,Francisco Sanchez,HS,High School,1.99,A,86.5,14.4,A,23.1,A,44.5,A,4.5,A
11X545,11,Bronx Aerospace High School,Barbara Kirkweg,HS,High School,2.03,A,93.8,8.4,C,25,A,49.9,A,10.5,A
12X006,12,P.S. 006 West Farms,Darlene Mcwhales,EMS,Elementary,64.66,C,23.5,1.8,F,3,D,18.2,C,0.5,A
12X044,12,P.S. 044 David C. Farragut,Mildred Jones,EMS,Elementary,66.75,B,53.9,7.3,B,4.4,D,37.2,A,5,A
12X047,12,P.S. 047 John Randolph,Thomas Guarnieri,EMS,Elementary,58.29,C,26.2,10.6,A,5.5,D,9.6,F,0.5,A
12X050,12,P.S. 050 Clara Barton,Francisco Cruz,EMS,Elementary,69.29,D,26.3,0,F,1.6,D,23.9,C,0.8,B
12X057,12,P.S. 057 Crescent,Edsel Philip,EMS,Elementary,62.22,B,50,9.2,A,8.8,C,29,B,3,A
12X061,12,P.S. 061 Francisco Oller,Patricia Quigley,EMS,Elementary,59.55,C,31.7,10.7,A,4.4,D,15.8,D,0.8,A
12X066,12,P.S. 066 School of Higher Expectations,Thomas Degrazia,EMS,Elementary,65.24,B,51,11,A,7.5,C,30.2,B,2.3,A
12X067,12,P.S. 067 Mohegan School,Emily Grimball,EMS,Elementary,64.5,C,31.2,3.9,D,6.4,C,19.4,C,1.5,A
12X092,12,P.S. 092 Bronx,Manuel Antonio Estrella,EMS,Elementary,64.82,B,46.7,0.9,F,3.3,D,38.2,A,4.3,A
12X098,12,J.H.S. 098 Herman Ridder,Claralee Irobunda,EMS,Middle,2.43,A,64.6,7.3,B,7.5,C,41.8,A,8,A
12X102,12,P.S. 102 Joseph O. Loretan,Tanyua Trezevantte,EMS,Elementary,62.32,C,31.4,1.7,F,1.2,F,28.5,B,0,B
12X129,12,P.S. 129 Twin Parks Upper,Yvette Beasley,EMS,Middle,2.49,B,53.2,6.4,B,8.5,C,35,B,3.3,A
12X134,12,P.S. 134 George F. Bristow,Kenneth Thomas,EMS,Elementary,64.59,B,43.7,5.5,C,4.2,D,31.7,B,2.3,A
12X150,12,P.S. 150 Charles James Fox,Edwin Irizarry,EMS,Elementary,66.54,A,68,9.2,A,10.5,B,41,A,7.3,A
12X190,12,E.S.M.T- I.S. 190,Dianajade Santiago,EMS,Middle,2.5,B,52.8,8.2,B,5.4,D,32.9,B,6.3,A
12X195,12,P.S. 195,Andrew Kavanagh,EMS,Elementary,62.42,C,31.2,7.5,B,3.2,D,18.2,C,2.3,A
12X196,12,P.S. 196,Lizzette Rivera,EMS,Elementary,62.71,B,43.8,9.9,A,11,B,22.1,C,0.8,A
12X198,12,P.S. 198,Judy Hunt-Hutchings,EMS,Elementary,,,,,,,,,,,
12X211,12,P.S. 211,Betty Gonzalez-Soto,EMS,K-8,69.99,A,72.9,6.8,B,6,D,51.1,A,9,A
12X212,12,P.S. 212,Yohan Lim,EMS,K-8,65.18,C,36.9,8.4,B,5.1,D,21.1,C,2.3,A
12X214,12,P.S. 214,David Cintron,EMS,K-8,60.02,B,54.7,10.7,A,7.2,C,34.5,A,2.3,A
12X216,12,Business School for Entrepreneurial Studies,Domingo Martinez,EMS,Middle,,,,,,,,,,,
12X217,12,School of Performing Arts,Seth Litt,EMS,Middle,2.3,A,64.4,4.9,C,8.4,C,44.1,A,7,A
12X242,12,Mott Hall V,Peter Oroszlany,EMS,Middle,2.68,A,79.5,10.6,A,13.3,B,48.6,A,7,A
12X245,12,New Day Academy,Mara Ganeles,HS,High School,1.97,F,24.1,6.3,D,3.8,F,12.5,F,1.5,D
12X245,12,New Day Academy,Mara Ganeles,EMS,Middle,2.31,C,35,3.2,D,3.5,F,26.8,B,1.5,C
12X248,12,"Metropolitan High School, The",Carla Theodorou,HS,High School,1.97,A,91.6,14.5,A,18.6,A,52.5,A,6,A
12X251,12,Explorations Academy,Susana Hernandez,HS,High School,2.06,A,80.1,8.9,B,16.9,B,48.3,A,6,A
12X262,12,Performance Conservatory High School,John Tornifolio,HS,High School,1.89,F,33.2,3.9,F,9.4,F,19.9,F,0,C
12X267,12,Bronx Latin,Leticia Pineiro,HS,High School,2.38,,,,,,,,,,
12X267,12,Bronx Latin,Leticia Pineiro,EMS,Middle,2.25,A,87,8.2,B,11.8,B,56,A,11,A
12X271,12,East Bronx Academy for the Future,Sarah Scrogin,HS,High School,1.95,B,69.6,10.4,B,17.6,A,34.1,C,7.5,A
12X271,12,East Bronx Academy for the Future,Sarah Scrogin,EMS,Middle,2.36,B,54.7,6.7,B,7.2,C,36.3,B,4.5,B
12X273,12,Frederick Douglass Academy V. Middle School,Deborah Cimini,EMS,Middle,2.56,B,46.2,8.1,B,9,C,26.8,B,2.3,A
12X278,12,Peace and Diversity Academy,Andrew Turay,HS,High School,2.17,C,56,9.2,B,13.6,C,30.2,C,3,F
12X286,12,Fannie Lou Hamer Middle School,Lorraine Chanon,EMS,Middle,2.48,A,64.7,6.1,C,6.5,C,45.3,A,6.8,A
12X300,12,The School of Science and Applied Learning,Venessa Singleton,EMS,Elementary,62.22,C,36,6.9,B,0.9,F,27.4,B,0.8,B
12X316,12,Kappa III,Elisa Alvarez,EMS,Middle,2.64,A,75.7,11,A,11.3,B,45.1,A,8.3,A
12X318,12,"I.S. X318 Math, Science & Technology Through Arts",Maria Lopez,EMS,Middle,2.39,C,34.2,5.6,C,5.1,D,22.2,C,1.3,A
12X341,12,Accion Academy,Adrian Manuel,EMS,Middle,2.32,A,64.4,7.7,B,6.7,C,42.5,A,7.5,A
12X372,12,Urban Assembly School for Wildlife Conservation,Mark Ossenheimer,EMS,Middle,2.79,C,19.5,5.7,C,3.3,F,10,F,0.5,A
12X383,12,Emolior Academy,Derick Spaulding,EMS,Middle,2.41,B,54.3,7,B,6.8,C,34.5,B,6,
12X384,12,Entrada Academy,Socorro Diaz,EMS,Middle,2.31,A,69.1,12.3,A,6.4,D,42.6,A,7.8,
12X388,12,Pan American International High School at Monroe,Bridgit Claire Bye,HS,High School,1.78,,,,,,,,,,
12X428,12,Learning To Work YABC At Monroe Academy,Carmel Belizaire,YABC,YABC,,C,48.1,11.7,A,7.8,F,28.6,C,0,
12X478,12,THE CINEMA SCHOOL,Maryann Dickar,HS,High School,3.18,,,,,,,,,,
12X479,12,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,Kizhaya Roberts,HS,High School,2.45,,,,,,,,,,
12X480,12,Bronx Regional High School,Colin Thomas,HST,High School Transfer,2.13,B,57.9,10.7,A,12.8,C,31.4,C,3,A
12X550,12,High School of World Cultures,Ramon Namnun,HS,High School,2.09,A,76.5,13.2,A,23.8,A,38,B,1.5,A
12X680,12,Bronx Coalition Community High School,Gloria Mcduffie,HS,High School,,,,,,,,,,,
12X682,12,Fannie Lou Hamer Freedom High School,Nancy Mann,HS,High School,1.75,A,76.8,13.1,A,22.4,A,33.8,C,7.5,A
12X684,12,Wings Academy,Wayne Cox,HS,High School,1.98,B,66.4,8.7,B,16.5,B,36.7,B,4.5,B
12X690,12,Monroe Academy for Business/Law,Kabeya Mbuyi,HS,High School,1.91,C,49,6.5,D,11.7,D,30.8,C,0,D
12X691,12,Bronx Little School,Janice Gordon,EMS,Elementary,57.38,C,32,8.4,B,3.9,D,19.7,C,0,A
12X692,12,Monroe Academy for Visual Arts & Design,Richard J. Massel,HS,High School,1.84,A,72.9,8,C,12.7,C,47.7,A,4.5,B
13K003,13,P.S. 003 The Bedford Village,Kristina Beecher,EMS,Elementary,50.94,C,29.4,6.1,B,5.2,D,17.6,C,0.5,A
13K008,13,P.S. 008 Robert Fulton,Seth Phillips,EMS,Elementary,21.54,C,13.1,7.5,B,5.6,D,0,F,0,A
13K009,13,P.S. 009 Teunis G. Bergen,Sandra D'avilar,EMS,Elementary,52.52,C,30.7,7.1,B,6.5,C,16.3,D,0.8,A
13K011,13,P.S. 011 Purvis J. Behan,Alonta Wrighton,EMS,Elementary,46.54,B,49.5,6.6,B,8.4,C,33,B,1.5,A
13K020,13,P.S. 020 Clinton Hill,L Barbera,EMS,Elementary,47.83,C,22.9,6.6,B,0,F,16.3,D,0,A
13K044,13,P.S. 044 Marcus Garvey,Valerie Taylor,EMS,Elementary,56.98,B,48.8,7.5,B,8.1,C,30.4,B,2.8,A
13K046,13,P.S. 046 Edward C. Blum,Karyn Nicholson,EMS,Elementary,63.37,A,66.2,7.4,B,5.2,D,44.8,A,8.8,A
13K054,13,P.S. 054 Samuel C. Barnes,Lorna Khan,EMS,Elementary,64.12,C,32.8,5.5,C,5,D,21.5,C,0.8,A
13K056,13,P.S. 056 Lewis H. Latimer,Deborah Clark-Johnson,EMS,Elementary,60.17,B,54,8.9,A,5.9,C,38.4,A,0.8,C
13K067,13,P.S. 067 Charles A. Dorsey,Corinne Seabrook,EMS,Elementary,61.95,C,36.9,8.5,B,2.4,D,26,B,0,A
13K093,13,P.S. 093 William H. Prescott,Sandra Philip,EMS,Elementary,54.81,C,25.3,4.5,C,1.9,D,18.9,C,0,A
13K103,13,Satellite Three,Kenyatte Reid,EMS,Middle,2.84,C,36.3,7.2,B,3.7,D,24.6,C,0.8,B
13K113,13,M.S. 113 Ronald Edmonds Learning Center,Khalek Kirkland,EMS,Middle,2.8,C,32.7,4.9,C,7,C,20.8,C,0,A
13K133,13,P.S. 133 William A. Butler,Heather Foster-Mann,EMS,Elementary,59.36,C,34.6,8.4,B,6.6,C,19.6,C,0,A
13K256,13,P.S. 256 Benjamin Banneker,Sharyn Hemphill,EMS,Elementary,56.33,C,30.2,3.3,D,6.9,C,20,C,0,A
13K265,13,Dr. Susan S. McKinney Secondary School of the Arts,Paula Holmes,HS,High School,2.57,A,76.4,6.6,D,20.2,A,48.1,A,1.5,B
13K265,13,Dr. Susan S. McKinney Secondary School of the Arts,Paula Holmes,EMS,Middle,2.3,C,28.1,5.3,C,5.4,D,16.4,D,1,A
13K266,13,M.S. K266 - Park Place Community Middle School,Michele Robinson,EMS,Middle,3.02,C,17.8,5.7,C,0.6,F,10.7,F,0.8,A
13K270,13,P.S. 270 Johann DeKalb,Mitra Lutchman,EMS,Elementary,61.47,A,89.1,8.6,B,18.4,A,57.8,A,4.3,A
13K282,13,P.S. 282 Park Slope,Magalie Alexis,EMS,K-8,45.55,B,43,6.2,B,8.9,C,27.4,B,0.5,B
13K287,13,P.S. 287 Bailey K. Ashford,Ms. Michele Rawlins,EMS,Elementary,62.14,B,57.3,7.6,B,0,F,46.2,A,3.5,A
13K301,13,Satellite East Middle School,Kim Mcpherson,EMS,Middle,2.63,D,20.7,4.8,C,3.7,D,12.2,D,0,B
13K305,13,P.S. 305 Dr. Peter Ray,Dr. Julia Mortley,EMS,Elementary,55.12,C,38,5,C,3.1,D,29.1,B,0.8,A
13K307,13,P.S. 307 Daniel Hale Williams,Roberta Davenport,EMS,Elementary,64.04,C,31.2,6.8,B,0.1,F,22.5,C,1.8,A
13K313,13,Satellite West Middle School,Suzane Joseph,EMS,Middle,2.38,B,53.2,6.1,C,8.5,C,37.8,A,0.8,B
13K336,13,Academy of Business and Community Development,Clyde Cole,HS,High School,1.71,,,,,,,,,,
13K336,13,Academy of Business and Community Development,Clyde Cole,EMS,Middle,2.41,D,22.6,1.1,F,4.4,D,17.1,D,0,B
13K350,13,Urban Assembly High School of Music and Art at Water's Edge,Paul Thompson,HS,High School,2.25,B,65.4,8.7,B,18.4,A,36.8,B,1.5,B
13K412,13,"Brooklyn Community High School of Communication, Arts and Media",James O'Brien,HS,High School,2.36,C,56,9.6,B,11.8,C,31.6,C,3,
13K419,13,Science Skills Center High School at Water's Edge,Judy Henry,HS,High School,2.48,A,80.5,8.3,C,16,B,50.2,A,6,D
13K430,13,Brooklyn Technical High School,Randy Asher,HS,High School,3.81,B,61.3,6.5,D,18,A,36.8,B,0,A
13K439,13,Brooklyn International High School at Water's Edge,Pamela Taranto,HS,High School,2.39,A,103,14.3,A,23,A,58.2,A,7.5,A
13K483,13,"Urban Assembly School for Law and Justice, The",Shannon Curran,HS,High School,2.76,A,72.2,10,B,18.8,A,35.9,B,7.5,A
13K492,13,Urban Assembly Academy of Arts and Letters,Allison Gaines Pell,EMS,Middle,2.95,B,44.9,8,B,7.7,C,24.7,C,4.5,B
13K499,13,ACORN Community High School,Andrea Lewis,HS,High School,2.2,A,71.7,5.9,F,17.3,B,47,A,1.5,B
13K509,13,Freedom Academy High School,Alyson Forde,HS,High School,2.17,B,61.2,7.5,C,19.1,A,33.1,C,1.5,C
13K527,13,Urban Assembly Institute of Math and Science for Young Women,Kelly Demonaco And Kiri Soares,HS,High School,2.67,,,,,,,,,,
13K527,13,Urban Assembly Institute of Math and Science for Young Women,Kelly Demonaco And Kiri Soares,EMS,Middle,3.16,D,19.5,8.9,B,0,F,10.6,F,0,C
13K553,13,Brooklyn Academy High School,Elaine Lindsey,HST,High School Transfer,2.13,A,76.5,11.5,A,19.6,A,42.4,A,3,A
13K571,13,M.S. 571,Santosha Troutman,EMS,Middle,2.2,D,11.8,0.9,F,2.4,F,7.7,F,0.8,B
13K575,13,Bedford Stuyvesant Preparatory High School,Darryl Rascoe,HST,High School Transfer,2.47,B,60.9,10.3,A,12.6,C,36.5,B,1.5,A
13K592,13,Khalil Gibran International Academy,Beshir Abdellatif,EMS,Middle,2.72,C,16.3,8.7,B,0,F,7.6,F,0,A
13K595,13,Bedford Academy High School,Adofo Muhammad,HS,High School,3.07,A,90.2,9.4,B,20.5,A,54.3,A,6,A
13K596,13,Knowledge and Power Preparatory Academy VII Middle School,Rosa Smith-Norman,EMS,Middle,2.61,D,25,3,D,1.5,F,19,C,1.5,C
13K605,13,George Westinghouse Career and Technical Education High School,Janine L. Kieran,HS,High School,2.25,D,45.6,7.2,C,11,D,27.4,D,0,B
13K616,13,Brooklyn High School for Leadership and Community Service,Georgia Kouriampalis,HST,High School Transfer,2.27,C,51.3,8.1,C,14.6,B,28.6,C,0,
13K670,13,Benjamin Banneker Academy,Majida Abdul-Karim,HS,High School,3.28,B,68.8,6.4,D,17.6,A,38.8,B,6,B
13K674,13,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",Chris Aguirre,HS,High School,2.59,,,,,,,,,,
14K016,14,P.S. 016 Leonard Dunkly,Mary Renny,EMS,Elementary,60.54,C,13.9,6.8,B,2.1,D,5,F,0,A
14K017,14,P.S. 017 Henry D. Woodworth,Dr. Robert Marchi,EMS,Elementary,60.97,A,60.9,6.2,B,9.4,C,37.5,A,7.8,A
14K018,14,P.S. 018 Edward Bush,Karen Ford,EMS,Elementary,59.36,B,52.1,9.4,A,7,C,34.2,B,1.5,B
14K019,14,P.S. 019 Roberto Clemente,Maria Witherspoon,EMS,Elementary,60.27,D,27.2,10.2,A,0,F,17,D,0,B
14K023,14,P.S. 023 Carter G. Woodson,Sharon Meade,EMS,Elementary,64.18,A,59,13.8,A,4.7,D,35.2,A,5.3,A
14K031,14,P.S. 031 Samuel F. Dupont,Mary J. Scarlato,EMS,Elementary,40.14,A,97.4,11.7,A,22.7,A,60,A,3,A
14K034,14,P.S. 034 Oliver H. Perry,Alicja Winnicki,EMS,Elementary,30.81,B,57.1,13.1,A,12.2,B,29.3,B,2.5,A
14K050,14,J.H.S. 050 John D. Wells,Denise Jamison,EMS,Middle,2.32,B,45,4.9,C,5.8,D,31,B,3.3,A
14K059,14,P.S. 059 William Floyd,Dawn Best,EMS,Elementary,61.93,C,12.1,5.8,C,0.6,F,5.7,F,0,A
14K071,14,Juan Morel Campos Secondary School,Howard Fineman,HS,High School,1.89,C,57.6,9.7,B,14.8,B,33.1,C,0,C
14K071,14,Juan Morel Campos Secondary School,Howard Fineman,EMS,Middle,2.26,B,50.4,6.5,B,6.4,D,33.2,B,4.3,A
14K084,14,P.S. 084 Jose De Diego,Sereida Rodriguez,EMS,Elementary,61.4,C,27.5,9.5,A,0.9,F,17.1,D,0,A
14K110,14,P.S. 110 The Monitor,Anna Cano Amato,EMS,Elementary,35.1,C,28.8,9.8,A,8,C,11,F,0,A
14K120,14,P.S. 120 Carlos Tapia,Liza Caraballo,EMS,Elementary,64.19,C,35.6,12.7,A,3.1,D,19.8,C,0,A
14K126,14,John Ericsson Middle School 126,Rosemary Ochoa,EMS,Middle,2.3,B,44.1,5.9,C,5.1,D,31.3,B,1.8,B
14K132,14,P.S. 132 The Conselyea School,Beth Lubeck-Ceffalia,EMS,Elementary,44.67,B,47.7,10.3,A,9.8,C,26.1,B,1.5,A
14K147,14,P.S. 147 Isaac Remsen,Julia Disalvo-Drake,EMS,Elementary,64.17,A,63.7,10.9,A,6.7,C,43.1,A,3,B
14K157,14,P.S. 157 Benjamin Franklin,Maribel Torres,EMS,Elementary,65.03,B,50.1,11.9,A,6.2,C,27.7,B,4.3,A
14K196,14,P.S. 196 Ten Eyck,Janine Colon,EMS,Elementary,61.46,A,62.5,11.3,A,14.2,B,29.2,B,7.8,A
14K250,14,P.S. 250 George H. Lindsay,Nora Barnes,EMS,Elementary,50.61,B,42.1,9.2,A,8.4,C,24.5,B,0,A
14K257,14,P.S. 257 John F. Hylan,Brian Leavy-Devale,EMS,Elementary,64.51,A,72.3,12.7,A,10.8,B,43.5,A,5.3,A
14K297,14,P.S. 297 Abraham Stockton,James Brown,EMS,Elementary,62.82,C,36.1,7.7,B,1.5,F,24.6,B,2.3,B
14K318,14,I.S. 318 Eugenio Maria De Hostos,Fortunato Rubino,EMS,Middle,3.27,C,30.6,10.6,A,4.6,D,13.6,D,1.8,A
14K322,14,Foundations Academy,Gary Beidleman,HS,High School,2.06,B,66.7,6.8,D,19,A,40.9,B,0,C
14K330,14,The Urban Assembly School for the Urban Environment,Kourtney Boyd,EMS,Middle,2.38,C,41.5,6.9,B,6.2,D,28.4,B,0,A
14K380,14,P.S. 380 John Wayne Elementary,Diane Vitolo,EMS,Elementary,59.38,A,92.9,15,A,18.3,A,48.8,A,10.8,A
14K404,14,Academy for Young Writers,Carolyn Yaffe,HS,High School,2.51,A,72.1,9.2,B,19.6,A,38.8,B,4.5,
14K449,14,"Brooklyn Latin School, The",Jason Griffiths,HS,High School,3.63,B,60.2,10.7,A,19.1,A,30.4,C,0,
14K454,14,Green School: An Academy for Environmental Careers,Karali Pitzele,HS,High School,2.3,C,47,7.3,C,11.6,D,26.6,D,1.5,
14K474,14,PROGRESS High School for Professional Careers,William Jusino,HS,High School,2.43,B,58.1,6.6,D,11.7,D,33.8,C,6,B
14K477,14,School for Legal Studies,Monica Ortiz,HS,High School,2.53,D,40.7,3.8,F,8,F,27.4,D,1.5,D
14K478,14,"The High School for Enterprise, Business and Technology",Juan S. Mendez,HS,High School,2.54,A,88.7,8.8,B,25,A,41.4,B,13.5,A
14K488,14,Brooklyn Preparatory High School,Janet Ruth Price,HS,High School,2.41,A,74.1,10.6,A,22.9,A,33.1,C,7.5,A
14K558,14,Williamsburg High School for Architecture and Design,Gill Cornell,HS,High School,2.45,A,100.2,12.6,A,17.1,B,60,A,10.5,A
14K561,14,Williamsburg Preparatory School,Kathleen Elvin,HS,High School,2.64,A,101.7,13.1,A,20.9,A,58.7,A,9,A
14K577,14,Conselyea Preparatory School,Maria Masullo,EMS,Middle,2.99,B,48.6,11.1,A,8,C,24.7,C,4.8,A
14K582,14,M.S. 582,Brian Walsh,EMS,Middle,2.59,B,53.2,6.6,B,9.2,C,32.1,B,5.3,A
14K586,14,Lyons Community School,Taeko Onishi,HS,High School,2.3,,,,,,,,,,
14K586,14,Lyons Community School,Taeko Onishi,EMS,Middle,2.51,C,14.3,6.4,B,0.6,F,7.3,F,0,A
14K610,14,Automotive High School,Mary Brouder,HS,High School,2.02,C,52.5,5.9,F,14,C,29.6,C,3,B
14K614,14,Young Women's Leadership School of Brooklyn,Talana Bradley,EMS,Middle,2.54,C,38,10,A,5.8,D,20.7,C,1.5,
14K632,14,Frances Perkins Academy,Javier Guzman,HS,High School,1.91,,,,,,,,,,
14K685,14,El Puente Academy for Peace and Justice,Hector Calderon,HS,High School,2.09,A,92.6,13,A,18.5,A,53.6,A,7.5,A
14K923,14,Automotive High School YABC,David Decamp,YABC,YABC,,B,63,9.2,B,13.3,B,36,B,4.5,
15K001,15,P.S. 001 The Bergen,Zaida Vega,EMS,Elementary,60.68,C,36.9,9,A,8.1,C,19.3,C,0.5,A
15K010,15,"Magnet School of Math, Science and Design Technology",Laura Scott,EMS,Elementary,45.88,A,58.8,10.7,A,9.8,C,31.8,B,6.5,A
15K015,15,P.S. 015 Patrick F. Daly,Peggy Wyns-Madison,EMS,Elementary,66.33,A,76.8,10.7,A,13.1,B,42.7,A,10.3,A
15K024,15,P.S. 024,Christina Fuentes,EMS,Elementary,65.46,C,40.1,8.9,A,4.3,D,26.1,B,0.8,A
15K027,15,Agnes Y. Humphrey School for Leadership,Winston Hamann,EMS,K-8,,,,,,,,,,,
15K029,15,P.S. 029 John M. Harrigan,Melanie Raneri Woods,EMS,Elementary,20.71,A,59,8,B,11,B,35,B,5,A
15K032,15,P.S. 032 Samuels Mills Sprole,Deborah Ann Florio,EMS,Elementary,60.99,A,62.6,9.2,A,8.9,C,38.2,A,6.3,A
15K038,15,P.S. 038 The Pacific,Yolanda Ramirez,EMS,Elementary,51.1,C,27.5,4.1,D,5.4,D,16.7,D,1.3,A
15K039,15,P.S. 039 Henry Bristow,Anita De Paz,EMS,Elementary,28.18,B,52.5,7.9,B,7.5,C,34.3,B,2.8,A
15K051,15,M.S. 51 William Alexander,Lenore Berner,EMS,Middle,3.48,A,65.9,9.1,B,13.5,B,35.3,B,8,A
15K058,15,P.S. 058 The Carroll,Giselle Mcgee,EMS,Elementary,20.61,A,61,8.6,B,4.9,D,40.5,A,7,A
15K088,15,J.H.S. 088 Peter Rouget,Ailene Altman Mitchell,EMS,Middle,2.54,B,52.3,8.6,B,9.9,C,29.8,B,4,A
15K094,15,P.S. 094 The Henry Longfellow,Janette Caban,EMS,Elementary,49.23,B,45.4,5.4,C,6.6,C,31.9,B,1.5,A
15K107,15,P.S. 107 John W. Kimball,Cynthia Holton,EMS,Elementary,16.88,A,62.3,8,B,11.4,B,39.1,A,3.8,A
15K124,15,P.S. 124 Silas B. Dutcher,Annabelle Martinez,EMS,Elementary,57.49,A,67,7.9,B,10.2,B,46.6,A,2.3,A
15K130,15,P.S. 130 The Parkside,Maria Nunziata,EMS,Elementary,49.45,B,54.3,7.4,B,10.5,B,34.6,B,1.8,A
